日付,借方名称,金額,摘要,file,rows
2012-03-06,会議費,487.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,811
2012-03-07,会議費,483.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,826
2012-03-08,会議費,473.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,843
2012-03-09,会議費,481.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,849
2012-03-10,会議費,500.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,864
2012-03-12,会議費,486.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,881
2012-03-13,会議費,496.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,901
2012-03-14,会議費,454.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,910
2012-03-15,会議費,455.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,928
2012-03-16,会議費,468.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,938
2012-03-17,会議費,510.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,953
2012-03-19,会議費,473.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,964
2012-03-21,会議費,500.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,993
2012-03-22,会議費,453.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1002
2012-03-22,会議費,381.0,ドトール　朝打ち合わせ,new_1012000102_dai_24_12.csv,1008
2012-03-23,会議費,624.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1011
2012-03-24,会議費,525.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1025
2012-03-26,会議費,491.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1041
2012-03-27,会議費,463.0,セブンイレブン　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1060
2012-03-28,会議費,468.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1073
2012-03-29,会議費,481.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1082
2012-03-30,会議費,477.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1091
2012-03-31,会議費,463.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1101
2012-04-02,会議費,492.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1156
2012-04-03,会議費,491.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1175
2012-04-04,会議費,477.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1187
2012-04-05,会議費,469.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1196
2012-04-05,会議費,6248.0,やまと　打ち合わせ食事代,new_1012000102_dai_24_12.csv,1203
2012-04-05,会議費,799.0,サイゼリア　打ち合わせ食事代,new_1012000102_dai_24_12.csv,1204
2012-04-06,会議費,477.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1209
2012-04-07,会議費,481.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1219
2012-04-09,会議費,491.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1239
2012-04-10,会議費,474.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1251
2012-04-11,会議費,468.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1266
2012-04-12,会議費,493.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1290
2012-04-13,会議費,488.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1309
2012-04-14,会議費,474.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1323
2012-04-16,会議費,492.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1335
2012-04-17,会議費,473.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1344
2012-04-18,会議費,468.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1350
2012-04-19,会議費,473.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1364
2012-04-20,会議費,444.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1379
2012-04-21,会議費,440.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1393
2012-04-23,会議費,462.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1403
2012-04-24,会議費,473.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1414
2012-04-25,会議費,449.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1429
2012-04-26,会議費,479.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1449
2012-04-27,会議費,460.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1458
2012-04-28,会議費,475.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1472
2012-05-02,会議費,501.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1548
2012-05-03,会議費,462.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1562
2012-05-07,会議費,477.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1594
2012-05-08,会議費,487.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1605
2012-05-09,会議費,478.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1617
2012-05-10,会議費,462.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1632
2012-05-11,会議費,458.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1647
2012-05-12,会議費,462.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1655
2012-05-14,会議費,487.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1674
2012-05-15,会議費,454.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1691
2012-05-16,会議費,443.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1708
2012-05-16,会議費,11315.0,牛タン荒　打ち合わせ食事代,new_1012000102_dai_24_12.csv,1715
2012-05-17,会議費,464.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1733
2012-05-18,会議費,472.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1747
2012-05-19,会議費,473.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1754
2012-05-21,会議費,462.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1774
2012-05-22,会議費,448.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1787
2012-05-23,会議費,472.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1798
2012-05-24,会議費,440.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1808
2012-05-25,会議費,458.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1827
2012-05-26,会議費,434.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1845
2012-05-28,会議費,488.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1853
2012-05-29,会議費,464.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1879
2012-05-30,会議費,472.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1886
2012-05-31,会議費,469.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1896
2012-06-01,会議費,496.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1953
2012-06-02,会議費,474.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1967
2012-06-04,会議費,463.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,1986
2012-06-05,会議費,462.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2001
2012-06-06,会議費,500.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2011
2012-06-07,会議費,473.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2020
2012-06-08,会議費,467.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2033
2012-06-09,会議費,462.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2044
2012-06-11,会議費,458.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2051
2012-06-12,会議費,506.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2062
2012-06-13,会議費,472.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2080
2012-06-14,会議費,507.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2090
2012-06-15,会議費,496.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2126
2012-06-16,会議費,459.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2140
2012-06-18,会議費,462.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2152
2012-06-19,会議費,477.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2166
2012-06-20,会議費,444.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2178
2012-06-21,会議費,463.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2188
2012-06-22,会議費,510.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2203
2012-06-23,会議費,479.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2217
2012-06-25,会議費,386.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2229
2012-06-26,会議費,474.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2252
2012-06-27,会議費,473.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2267
2012-06-28,会議費,486.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2287
2012-06-29,会議費,496.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2296
2012-06-30,会議費,443.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2305
2012-07-02,会議費,492.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2360
2012-07-03,会議費,460.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2376
2012-07-04,会議費,500.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2391
2012-07-05,会議費,479.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2405
2012-07-06,会議費,458.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2420
2012-07-07,会議費,458.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2436
2012-07-09,会議費,467.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2449
2012-07-10,会議費,502.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2459
2012-07-11,会議費,505.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2478
2012-07-12,会議費,478.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2490
2012-07-13,会議費,472.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2502
2012-07-14,会議費,487.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2515
2012-07-17,会議費,459.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2551
2012-07-18,会議費,472.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2561
2012-07-19,会議費,493.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2577
2012-07-20,会議費,472.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2598
2012-07-21,会議費,386.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2608
2012-07-23,会議費,463.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2624
2012-07-24,会議費,478.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2635
2012-07-25,会議費,492.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2651
2012-07-26,会議費,473.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2668
2012-07-27,会議費,455.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2678
2012-07-28,会議費,473.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2691
2012-07-30,会議費,472.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2702
2012-07-31,会議費,472.0,ﾛｰｿﾝ　早朝ﾐｰﾃｨﾝｸﾞ朝食代,new_1012000102_dai_24_12.csv,2713
